book_id,title,authors,goodreads_average_rating,goodreads_ratings_count,original_publication_year,language_code,borrow_count,avg_user_rating,to_read_count,popularity_level
1524,"Agamemnon (Oresteia, #1)","Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",3.82,11515,-458.0,eng,100,3.9,306,faible
7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,4.1,15306,1973.0,en-US,100,3.9,15,faible
8957,"Tunnels of Blood (Cirque Du Freak, #3)",Darren Shan,4.14,26287,2000.0,,100,3.9,90,faible
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","J.K. Rowling, Mary GrandPré, Rufus Beck",4.53,1832823,1999.0,eng,100,3.89,1293,faible
33,"The Lord of the Rings (The Lord of the Rings, #1-3)",J.R.R. Tolkien,4.47,389054,1955.0,eng,100,3.89,1094,faible
355,Job: A Comedy of Justice,Robert A. Heinlein,3.77,14592,1984.0,en-US,100,3.89,737,faible
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,3.97,182220,1931.0,eng,100,3.89,126,faible
3590,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.29,139816,1892.0,eng,100,3.89,86,faible
4830,Shalimar the Clown,Salman Rushdie,3.86,10396,2005.0,eng,100,3.89,134,faible
4909,"Teacher Man (Frank McCourt, #3)",Frank McCourt,3.73,23736,2005.0,en-CA,100,3.89,14,faible
4955,How We Are Hungry,Dave Eggers,3.75,11282,2005.0,eng,100,3.89,8,faible
5695,Demons,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",4.26,20615,1872.0,eng,100,3.89,11,faible
5907,The Hobbit,J.R.R. Tolkien,4.25,2071616,1937.0,en-US,100,3.89,89,faible
5559,Jack: Straight from the Gut,"Jack Welch, John A. Byrne, Mike Barnicle",3.79,9781,2001.0,eng,100,3.88,30,faible
6551,Herzog,"Saul Bellow, Philip Roth",3.79,14324,1964.0,eng,100,3.88,3,faible
6858,"Hot Six (Stephanie Plum, #6)",Janet Evanovich,4.18,99329,2000.0,eng,100,3.88,12,faible
8252,"Farmer Boy (Little House, #3)","Laura Ingalls Wilder, Garth Williams",4.05,39863,1933.0,,100,3.88,22,faible
119,The Lord of the Rings: The Art of The Fellowship of the Ring,Gary Russell,4.59,24340,2002.0,en-US,100,3.87,1499,faible
353,Time Enough for Love,Robert A. Heinlein,3.96,25603,1973.0,eng,100,3.87,208,faible
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.03,11090,1995.0,en-US,100,3.87,35,faible
2744,Anansi Boys,Neil Gaiman,4.0,137639,2005.0,eng,100,3.87,56,faible
3648,The Emperor's Children,Claire Messud,2.93,15362,2006.0,,100,3.87,22,faible
5198,Paradise,Toni Morrison,3.77,17524,1997.0,eng,100,3.87,50,faible
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,4.52,11063,1983.0,eng,100,3.87,18,faible
6138,The Moonstone,"Wilkie Collins, Carolyn G. Heilbrun",3.9,50322,1868.0,eng,100,3.87,14,faible
599,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,3.75,56548,2003.0,en-US,100,3.86,108,faible
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,4.13,34136,1980.0,en-US,100,3.86,145,faible
6294,"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,4.3,123945,1986.0,eng,100,3.86,38,faible
7909,"Betsy-Tacy (Betsy-Tacy, #1)","Maud Hart Lovelace, Lois Lenski",4.07,18024,1940.0,en-US,100,3.86,9,faible
1103,Snow Flower and the Secret Fan,Lisa See,4.05,280475,2005.0,eng,100,3.85,139,faible
2265,It's Not About the Bike: My Journey Back to Life,"Lance Armstrong, Sally Jenkins",3.72,31963,1999.0,en-US,100,3.85,68,faible
5357,Skipping Christmas,John Grisham,3.47,39486,2001.0,eng,100,3.85,7,faible
5548,What Do You Care What Other People Think?,Richard Feynman,4.28,14948,1988.0,eng,100,3.85,13,faible
5693,Selected Stories,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",4.36,23027,1900.0,eng,100,3.85,61,faible
6693,Fantastic Mr. Fox,"Roald Dahl, Quentin Blake",4.03,66015,1970.0,eng,100,3.85,39,faible
621,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,David Bach,3.9,10091,2003.0,,100,3.84,114,faible
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,4.4,10736,2001.0,eng,100,3.84,92,faible
2203,John Adams,David McCullough,4.05,215780,2001.0,eng,100,3.84,29,faible
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.87,34212,2006.0,eng,100,3.84,156,faible
4657,The Water-Method Man,John Irving,3.34,9725,1972.0,,100,3.84,20,faible
6554,Darkness,John Saul,3.92,17338,1991.0,,100,3.84,8,faible
8,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)","J.K. Rowling, Mary GrandPré",4.77,33220,2003.0,eng,100,3.83,1498,faible
304,Daniel Deronda,"George Eliot, Edmund White",3.82,17723,1876.0,eng,100,3.83,385,faible
1032,Trump: The Art of the Deal,"Donald J. Trump, Tony Schwartz",3.66,8768,1987.0,en-US,100,3.83,305,faible
3762,"On Her Majesty's Secret Service (James Bond, #11)",Ian Fleming,3.94,11612,1963.0,eng,100,3.83,8,faible
4948,The Very Hungry Caterpillar Board Book,Eric Carle,4.29,296952,1969.0,eng,100,3.83,23,faible
5096,"Wizard and Glass (The Dark Tower, #4)","Stephen King, Dave McKean",4.24,105026,1997.0,eng,100,3.83,44,faible
6538,Portrait of a Killer: Jack the Ripper - Case Closed,Patricia Cornwell,3.44,28506,2002.0,eng,100,3.83,56,faible
7784,The Lorax,Dr. Seuss,4.35,226564,1971.0,eng,100,3.83,5,faible
667,Anthem,Ayn Rand,3.62,95620,1938.0,eng,100,3.82,142,faible
2372,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",David McCullough,4.19,9349,1977.0,eng,100,3.82,57,faible
7244,The Poisonwood Bible,Barbara Kingsolver,4.02,546502,1998.0,eng,100,3.82,47,faible
7968,"Red Prophet (Tales of Alvin Maker, #2)",Orson Scott Card,3.78,16704,1988.0,en-US,100,3.82,9,faible
1191,Giada's Family Dinners,"Giada De Laurentiis, Victoria Pearson",3.99,12061,2006.0,,100,3.81,189,faible
2373,"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.18,120541,1997.0,en-US,100,3.81,103,faible
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.92,490504,2000.0,eng,100,3.81,315,faible
3465,Three Weeks With My Brother,"Nicholas Sparks, Micah Sparks",4.01,32208,2004.0,eng,100,3.81,21,faible
4138,Naked,David Sedaris,4.08,201337,1997.0,en-US,100,3.81,30,faible
5175,"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",Pearl Cleage,3.7,17853,1997.0,eng,100,3.81,59,faible
5297,The Picture of Dorian Gray,"Oscar Wilde, Jeffrey Eugenides",4.06,590014,1891.0,eng,100,3.81,68,faible
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.05,12870,1994.0,eng,100,3.81,26,faible
6520,My Friend Leonard,James Frey,3.83,34996,2005.0,,100,3.81,54,faible
7981,"The Long Patrol (Redwall, #10)","Brian Jacques, Allan Curless",4.1,15343,1997.0,,100,3.81,14,faible
1885,Pride and Prejudice,Jane Austen,4.24,2035490,1813.0,eng,100,3.8,71,faible
2094,A Briefer History of Time,"Stephen Hawking, Leonard Mlodinow",4.19,19838,2005.0,eng,100,3.8,64,faible
5174,Fall on Your Knees,Ann-Marie MacDonald,3.95,50446,1996.0,eng,100,3.8,17,faible
5526,Dear John,Nicholas Sparks,4.01,441062,2006.0,en-US,100,3.8,24,faible
5954,Narcissus and Goldmund,"Hermann Hesse, Ursule Molinaro",4.19,25544,1930.0,eng,100,3.8,69,faible
6192,Disgrace,J.M. Coetzee,3.83,50422,1999.0,eng,100,3.8,40,faible
6539,"The Body Farm (Kay Scarpetta, #5)",Patricia Cornwell,4.04,51115,1994.0,eng,100,3.8,18,faible
7973,Enchantment,Orson Scott Card,3.89,21889,1999.0,,100,3.8,24,faible
1431,Veronika Decides to Die,"Paulo Coelho, Margaret Jull Costa",3.69,111856,1998.0,eng,100,3.79,84,faible
3388,Corelli's Mandolin,Louis de Bernières,3.95,57583,1994.0,eng,100,3.79,219,faible
3876,The Sun Also Rises,Ernest Hemingway,3.83,284988,1926.0,en-US,100,3.79,16,faible
6288,The Road,Cormac McCarthy,3.95,504793,2006.0,eng,100,3.79,57,faible
771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,4.06,32626,1999.0,en-US,100,3.78,524,faible
2183,Sentimental Education,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",3.83,11642,1869.0,eng,100,3.78,161,faible
2932,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",3.66,178188,1719.0,eng,100,3.78,309,faible
3028,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Henry Hazlitt,4.22,9028,1946.0,,100,3.78,96,faible
3049,Sir Gawain and the Green Knight,"Unknown, Burton Raffel, Neil D. Isaacs",3.68,36477,1390.0,,100,3.78,33,faible
3711,White Teeth,Zadie Smith,3.75,82474,1999.0,en-US,100,3.78,142,faible
5062,Jackdaws,Ken Follett,3.91,17489,2001.0,eng,100,3.78,29,faible
6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.15,13419,1977.0,eng,100,3.78,79,faible
6694,The Giraffe and the Pelly and Me,"Roald Dahl, Quentin Blake",3.8,14180,1985.0,eng,100,3.78,28,faible
9302,The Other Side of the Story,Marian Keyes,3.77,32185,2004.0,,100,3.78,21,faible
865,The Alchemist,"Paulo Coelho, Alan R. Clarke",3.82,1299566,1988.0,eng,100,3.77,73,faible
1202,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)","Steven D. Levitt, Stephen J. Dubner",3.93,524191,2005.0,en-US,100,3.77,113,faible
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.17,133271,2006.0,eng,100,3.77,68,faible
4031,Lunar Park,Bret Easton Ellis,3.6,16431,2005.0,,100,3.77,63,faible
6334,Never Let Me Go,Kazuo Ishiguro,3.8,294123,2005.0,eng,100,3.77,4,faible
249,Tropic of Cancer,Henry Miller,3.71,45518,1934.0,eng,100,3.76,1007,faible
1897,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,3.97,14010,1990.0,,100,3.76,23,faible
3763,"Live and Let Die (James Bond, #2)",Ian Fleming,3.62,14230,1954.0,eng,100,3.76,149,faible
4395,The Grapes of Wrath,John Steinbeck,3.92,322321,1939.0,eng,100,3.76,100,faible
4965,Year of Wonders,Geraldine Brooks,4.0,104283,2001.0,eng,100,3.76,12,faible
6150,"Cry, the Beloved Country",Alan Paton,3.87,47389,1948.0,eng,100,3.76,27,faible
7036,"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",Alexander McCall Smith,3.99,26837,2002.0,eng,100,3.76,19,faible
668,We the Living,"Ayn Rand, Leonard Peikoff",3.89,20994,1936.0,eng,100,3.75,563,faible
1622,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",3.94,334241,1595.0,eng,100,3.75,81,faible
2748,Microserfs,Douglas Coupland,3.88,19516,1995.0,en-US,100,3.75,25,faible
3431,The Five People You Meet in Heaven,Mitch Albom,3.9,449501,2003.0,,100,3.75,20,faible
3636,"The Giver (The Giver, #1)",Lois Lowry,4.12,1296825,1993.0,eng,100,3.75,32,faible
5932,Twenty Love Poems and a Song of Despair,"Pablo Neruda, W.S. Merwin, Cristina García",4.33,31606,1924.0,eng,100,3.75,92,faible
2142,Blink,Ted Dekker,4.17,12037,2002.0,,100,3.74,52,faible
3304,"City of the Beasts (Eagle and Jaguar, #1)","Isabel Allende, Margaret Sayers Peden",3.69,15497,2002.0,eng,100,3.74,21,faible
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.79,173613,2003.0,eng,100,3.74,92,faible
3973,"Ilium (Ilium, #1)",Dan Simmons,4.01,19242,2003.0,eng,100,3.74,88,faible
4406,East of Eden,John Steinbeck,4.35,320919,1952.0,eng,100,3.74,27,faible
4630,To Have and Have Not,Ernest Hemingway,3.57,16074,1937.0,eng,100,3.74,29,faible
4671,The Great Gatsby,F. Scott Fitzgerald,3.89,2683664,1925.0,eng,100,3.74,48,faible
4687,The Cider House Rules,John Irving,4.1,124876,1985.0,eng,100,3.74,15,faible
5179,Mother of Pearl,Melinda Haynes,3.67,17378,1999.0,en-US,100,3.74,18,faible
5345,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,3.79,43793,2006.0,eng,100,3.74,142,faible
7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",4.08,223828,1968.0,eng,100,3.74,60,faible
7769,Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),Dr. Seuss,4.07,27116,1963.0,eng,100,3.74,26,faible
8600,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,3.86,79117,2003.0,en-US,100,3.74,21,faible
9370,Skinny Legs and All,Tom Robbins,4.03,32991,1990.0,,100,3.74,44,faible
350,Stranger in a Strange Land,Robert A. Heinlein,3.91,220301,1961.0,eng,100,3.73,374,faible
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,"Steven Pressfield, Robert McKee",4.07,31399,2002.0,en-US,100,3.73,174,faible
1381,The Odyssey,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",3.73,670326,-720.0,eng,100,3.73,250,faible
2547,The Prophet,Kahlil Gibran,4.22,142641,1923.0,eng,100,3.73,43,faible
3466,"The Wedding (The Notebook, #2)",Nicholas Sparks,3.98,118045,2003.0,en-US,100,3.73,107,faible
5308,The Pearl,John Steinbeck,3.41,133264,1947.0,eng,100,3.73,39,faible
424,Slouching Towards Bethlehem,Joan Didion,4.24,17787,1968.0,,100,3.72,564,faible
1845,Into the Wild,Jon Krakauer,3.94,647684,1996.0,eng,100,3.72,152,faible
4656,The Fourth Hand,John Irving,3.3,23277,2001.0,eng,100,3.72,22,faible
5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,3.7,665930,2003.0,eng,100,3.72,45,faible
5544,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard Feynman,4.29,91625,1984.0,en-US,100,3.72,182,faible
6194,Waiting for the Barbarians,J.M. Coetzee,3.94,14830,1980.0,eng,100,3.72,41,faible
6534,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,4.01,167379,1990.0,eng,100,3.72,34,faible
264,The Portrait of a Lady,"Henry James, Patricia Crick",3.76,55019,1881.0,eng,100,3.71,580,faible
275,The Lover,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",3.76,18947,1984.0,eng,100,3.71,567,faible
400,Libra,Don DeLillo,3.98,10195,1988.0,eng,100,3.71,525,faible
1428,By the River Piedra I Sat Down and Wept,"Paulo Coelho, Alan R. Clarke",3.57,62106,1994.0,eng,100,3.71,29,faible
2137,A Home at the End of the World,Michael Cunningham,3.89,13228,1990.0,en-US,100,3.71,169,faible
3379,All Families are Psychotic,Douglas Coupland,3.69,10461,2001.0,,100,3.71,35,faible
930,Memoirs of a Geisha,Arthur Golden,4.08,1300209,1997.0,eng,100,3.7,213,faible
1303,The 48 Laws of Power,"Robert Greene, Joost Elffers",4.18,37613,1988.0,,100,3.7,81,faible
1427,The Zahir,"Paulo Coelho, Margaret Jull Costa",3.56,50921,2005.0,eng,100,3.7,149,faible
1624,West with the Night,Beryl Markham,4.18,19738,1942.0,en-US,100,3.7,164,faible
4701,A Spot of Bother,Mark Haddon,3.46,23676,2006.0,eng,100,3.7,15,faible
7329,Unfinished Tales of Númenor and Middle-Earth,"J.R.R. Tolkien, Christopher Tolkien",3.93,18402,1980.0,,100,3.7,47,faible
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.85,23015,2005.0,en-US,100,3.69,608,faible
2528,All the Names,"José Saramago, Margaret Jull Costa",3.88,9520,1997.0,en-US,100,3.69,81,faible
3581,"Sherlock Holmes: The Complete Novels and Stories, Volume I",Arthur Conan Doyle,4.45,17950,1927.0,eng,100,3.69,387,faible
3685,Black Beauty,Anna Sewell,3.94,183255,1877.0,eng,100,3.69,127,faible
3888,The America's Test Kitchen Family Cookbook,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",4.31,12081,2005.0,,100,3.69,83,faible
6670,The Magic Finger (Young Puffin Developing Reader),"Roald Dahl, Quentin Blake",3.66,19018,1966.0,eng,100,3.69,43,faible
706,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",4.02,74511,2004.0,eng,100,3.68,152,faible
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,4.24,17381,2004.0,en-US,100,3.68,267,faible
830,Snow Crash,Neal Stephenson,4.02,175883,1992.0,eng,100,3.68,261,faible
2873,The Virgin Blue,Tracy Chevalier,3.65,23484,1997.0,eng,100,3.68,61,faible
3717,Stranger than Fiction,Chuck Palahniuk,3.56,18091,2004.0,eng,100,3.68,82,faible
6422,"Four to Score (Stephanie Plum, #4)",Janet Evanovich,4.17,106871,1998.0,en-US,100,3.68,32,faible
880,Pompeii,Robert   Harris,3.79,22734,2003.0,eng,100,3.67,260,faible
4979,A Man Without a Country,Kurt Vonnegut Jr.,4.07,29859,2005.0,eng,100,3.67,53,faible
357,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,4.05,59276,1988.0,en-US,100,3.66,343,faible
825,Zodiac,Neal Stephenson,3.7,13353,1988.0,eng,100,3.66,240,faible
1848,Wild Swans: Three Daughters of China,Jung Chang,4.23,60193,1991.0,en-US,100,3.66,279,faible
2371,The Johnstown Flood,David McCullough,4.11,11691,1968.0,eng,100,3.66,106,faible
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,134537,1967.0,eng,100,3.66,112,faible
4865,How to Win Friends and Influence People,Dale Carnegie,4.13,282623,1936.0,eng,100,3.66,69,faible
6319,The BFG,"Roald Dahl, Quentin Blake",4.22,245855,1982.0,eng,100,3.66,21,faible
1953,A Tale of Two Cities,"Charles Dickens, Richard Maxwell, Hablot Knight Browne",3.81,637412,1859.0,eng,100,3.65,148,faible
2657,To Kill a Mockingbird,Harper Lee,4.25,3198671,1960.0,eng,100,3.65,50,faible
3102,Howards End,E.M. Forster,3.95,52006,1910.0,eng,100,3.65,143,faible
4652,In Our Time,Ernest Hemingway,3.8,14912,1925.0,,100,3.65,56,faible
4900,Heart of Darkness,Joseph Conrad,3.42,255576,1899.0,eng,100,3.65,84,faible
5338,A Christmas Carol and Other Christmas Writings,"Charles Dickens, Michael Slater",4.13,28675,1843.0,eng,100,3.65,41,faible
5368,Forever Amber,Kathleen Winsor,3.98,13286,1944.0,eng,100,3.65,157,faible
1426,Warrior of the Light,Paulo Coelho,3.69,19063,1997.0,en-US,100,3.64,88,faible
3291,The Stories of Eva Luna,Isabel Allende,3.96,10862,1988.0,en-US,100,3.64,35,faible
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.94,22941,1962.0,eng,100,3.64,21,faible
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.97,294726,2005.0,en-US,100,3.64,23,faible
5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,3.96,24213,1956.0,eng,100,3.64,47,faible
5203,She's Come Undone,Wally Lamb,3.84,259576,1992.0,en-US,100,3.64,8,faible
6690,Danny the Champion of the World,"Roald Dahl, Quentin Blake",4.07,39802,1975.0,,100,3.64,26,faible
343,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",4.0,178135,1985.0,eng,100,3.63,105,faible
1171,Liar's Poker,Michael   Lewis,4.16,22315,1989.0,en-US,100,3.63,174,faible
1824,The Men Who Stare at Goats,Jon Ronson,3.58,8245,2004.0,en-US,100,3.63,23,faible
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,8381,2006.0,en-US,100,3.63,316,faible
4631,A Moveable Feast,Ernest Hemingway,4.04,69992,1964.0,eng,100,3.63,58,faible
5326,A Christmas Carol,Charles Dickens,4.02,394540,1843.0,,100,3.63,55,faible
5517,A Raisin in the Sun,Lorraine Hansberry,3.72,44237,1959.0,,100,3.63,19,faible
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.73,179347,2001.0,eng,100,3.62,90,faible
2152,The Jane Austen Book Club,Karen Joy Fowler,3.07,53128,2004.0,en-US,100,3.62,27,faible
3446,Going After Cacciato,Tim O'Brien,3.9,9188,1978.0,eng,100,3.62,58,faible
5197,A Lesson Before Dying,Ernest J. Gaines,3.93,40651,1993.0,en-US,100,3.62,71,faible
1052,The Richest Man in Babylon,George S. Clason,4.23,50206,1926.0,eng,100,3.61,123,faible
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.17,147717,2000.0,eng,100,3.61,129,faible
5160,The Heart of a Woman,Maya Angelou,4.19,15962,1981.0,eng,100,3.61,5,faible
816,Cryptonomicon,Neal Stephenson,4.25,72683,1999.0,eng,100,3.59,551,faible
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,4.0,171558,1997.0,eng,100,3.59,94,faible
2054,"The Long Goodbye (Philip Marlowe, #6)",Raymond Chandler,4.23,22503,1953.0,eng,100,3.59,37,faible
5367,"The Great Book of Amber (The Chronicles of Amber, #1-10)",Roger Zelazny,4.31,20748,1999.0,eng,100,3.59,31,faible
5697,The Complete Short Novels,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",4.47,9424,1896.0,eng,100,3.59,86,faible
5797,Vanity Fair,"William Makepeace Thackeray, John Carey",3.76,91323,1847.0,eng,100,3.59,8,faible
2156,Persuasion,"Jane Austen, James Kinsley, Deidre Shauna Lynch",4.13,365425,1817.0,eng,100,3.58,147,faible
3412,The Thorn Birds,Colleen McCullough,4.22,255651,1977.0,eng,100,3.58,44,faible
3895,The Barefoot Contessa Cookbook,"Ina Garten, Melanie Acevedo",4.21,22497,1999.0,en-GB,100,3.58,66,faible
4076,In Search of Excellence: Lessons from America's Best-Run Companies,"Tom Peters, Robert H. Waterman Jr.",3.91,9469,1982.0,,100,3.58,45,faible
5942,Anil's Ghost,Michael Ondaatje,3.54,11184,2000.0,eng,100,3.58,57,faible
1362,The Histories,"Herodotus, Aubrey de Sélincourt, John M. Marincola",3.97,28870,-440.0,eng,100,3.57,79,faible
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),Clayton M. Christensen,4.0,21997,1997.0,,100,3.57,127,faible
3869,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",4.12,165628,1987.0,eng,100,3.57,46,faible
3476,Icy Sparks,Gwyn Hyman Rubio,3.68,34128,1998.0,eng,100,3.56,48,faible
