book_id,goodreads_book_id,best_book_id,work_id,title,authors,original_publication_year,catalog_average_rating,catalog_ratings_count,work_ratings_count,work_text_reviews_count,spark_ratings_count,spark_distinct_users_count,spark_average_rating,spark_to_read_count,spark_to_read_users_count,spark_popularity_score
2373,"",2373,2589896,"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,1997.0,4.18,120541,125250,1785,100,100,3.81,103,103,4.4643
7672,"",7672,688299,Congo,Michael Crichton,1980.0,3.55,129811,134422,1587,100,100,4.04,90,90,4.4636
4983,"",4983,13908787,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002.0,4.35,27519,27533,184,100,100,3.91,97,97,4.4635
3980,"",3980,1384549,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,1967.0,4.15,134537,144108,5440,100,100,3.66,112,112,4.4634
3466,"",3466,1208014,"The Wedding (The Notebook, #2)",Nicholas Sparks,2003.0,3.98,118045,124358,5443,100,100,3.73,107,107,4.4616
1898,"",1898,1816662,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,1997.0,4.11,291258,301593,10439,100,100,4.06,88,88,4.4598
2915,"",2915,6815,"The River (Brian's Saga, #2)",Gary Paulsen,1991.0,3.77,14198,16545,891,100,100,3.95,92,92,4.4532
7770,"",7770,98895,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,1960.0,4.12,117582,122653,2074,98,98,3.7245,107,107,4.4514
823,"",823,1610031,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,2003.0,3.92,27675,30689,1776,100,100,3.53,116,116,4.4496
2371,"",2371,1391380,The Johnstown Flood,David McCullough,1968.0,4.11,11691,13740,1202,100,100,3.66,106,106,4.4443
4395,"",18114322,2931549,The Grapes of Wrath,John Steinbeck,1939.0,3.92,322321,553352,12991,100,100,3.76,100,100,4.4441
2530,"",2530,1517,Baltasar and Blimunda,"José Saramago, Giovanni Pontiero",1982.0,3.9,5321,11867,589,100,100,3.31,129,129,4.4424
8909,"",8909,3194841,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",1897.0,3.8,159752,181437,4930,100,100,4.39,69,69,4.4418
8957,"",8957,11852,"Tunnels of Blood (Cirque Du Freak, #3)",Darren Shan,2000.0,4.14,26287,28733,843,100,100,3.9,90,90,4.4356
7663,"",7663,2651727,A Case of Need,"Jeffery Hudson, Michael Crichton",1968.0,3.6,14109,16047,563,91,91,3.8571,104,104,4.4351
343,"",343,2977727,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",1985.0,4.0,178135,222754,10057,100,100,3.63,105,105,4.435
3028,"",3028,6894,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Henry Hazlitt,1946.0,4.22,9028,10129,823,100,100,3.78,96,96,4.434
2430,"",2430,2758207,The List,Steve Martini,1997.0,3.95,11696,11850,145,100,100,3.54,110,110,4.4331
2002,"",2002,8621948,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,2001.0,4.4,10736,11732,185,100,100,3.84,92,92,4.4312
5907,"",5907,1540236,The Hobbit,J.R.R. Tolkien,1937.0,4.25,2071616,2196809,37653,100,100,3.89,89,89,4.4297
8282,"",8282,3327855,"The Long Winter (Little House, #6)","Laura Ingalls Wilder, Garth Williams",1940.0,4.16,54443,59849,1283,100,100,4.14,77,77,4.4297
2199,"",2199,2861004,Team of Rivals: The Political Genius of Abraham Lincoln,"Doris Kearns Goodwin, Suzanne Toren",2005.0,4.3,102923,107944,5875,100,100,4.01,83,83,4.4296
3690,"",3690,1036817,The Power and the Glory,"Graham Greene, John Updike",1940.0,3.99,21315,23229,1499,100,100,4.08,79,79,4.4265
3590,"",3590,1222101,The Adventures of Sherlock Holmes,Arthur Conan Doyle,1892.0,4.29,139816,184991,4922,100,100,3.89,86,86,4.4179
5527,"",5527,900927,All the King's Men,Robert Penn Warren,1946.0,4.08,42821,46988,1951,100,100,4.1,76,76,4.4171
4978,"",4978,2754911,"Wolves of the Calla (The Dark Tower, #5)","Stephen King, Bernie Wrightson",2003.0,4.17,98182,109648,2874,100,99,3.83,88,88,4.4138
7979,"",7979,1179753,"The Bellmaker (Redwall, #7)",Brian Jacques,1994.0,3.95,17476,18466,188,100,99,4.06,77,77,4.4137
5932,"",5932,2103337,Twenty Love Poems and a Song of Despair,"Pablo Neruda, W.S. Merwin, Cristina García",1924.0,4.33,31606,37910,1505,100,100,3.75,92,92,4.4132
5369,"",5369,2696461,The Amber Room,Steve Berry,2003.0,3.83,16519,18188,881,100,100,4.03,78,78,4.4121
3682,"",3682,2113193,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,2003.0,3.79,173613,182107,8902,100,100,3.74,92,92,4.4112
3087,"",3087,4574872,A Room with a View,E.M. Forster,1908.0,3.91,109994,122055,3969,100,100,3.49,106,106,4.4103
5479,"",5479,39947767,Brave New World / Brave New World Revisited,"Aldous Huxley, Christopher Hitchens",1932.0,4.16,108124,110115,1012,100,100,3.93,82,82,4.4094
4477,"",4477,2710546,Complications: A Surgeon's Notes on an Imperfect Science,"Atul Gawande, Susanne Kuhlmann-Krieg",2002.0,4.23,26267,27901,1977,100,100,3.93,82,82,4.4094
6462,"",6462,1615,His Excellency: George Washington,Joseph J. Ellis,2004.0,3.9,27178,27987,1087,100,99,4.39,62,62,4.4049
3008,"",3008,1313599,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",1905.0,4.2,199872,215833,5128,100,100,3.51,102,102,4.401
4004,"",4004,6186633,The Pilgrimage,"Paulo Coelho, Alan R. Clarke",1987.0,3.64,28283,35504,1451,100,100,4.22,67,67,4.3976
3973,"",3973,3185401,"Ilium (Ilium, #1)",Dan Simmons,2003.0,4.01,19242,21323,906,100,100,3.74,88,88,4.3958
1431,"",1431,3287043,Veronika Decides to Die,"Paulo Coelho, Margaret Jull Costa",1998.0,3.69,111856,132191,6063,100,100,3.79,84,84,4.3897
1842,"",1842,2138852,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,1997.0,4.0,171558,185443,7872,100,99,3.59,94,94,4.3887
3464,"",3464,1625592,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",Nicholas Sparks,2003.0,3.8,62840,67625,2583,100,99,3.8,83,83,4.3876
5849,"",5849,2927347,A House for Mr Biswas,V.S. Naipaul,1961.0,3.82,13073,14609,647,100,100,4.22,65,65,4.3872
9844,"",9844,2317177,Prep,Curtis Sittenfeld,2005.0,3.36,50598,53202,4372,93,93,3.8602,87,87,4.3836
9355,"",9355,2269323,Until I Find You,John Irving,2005.0,3.61,20784,21984,1438,99,99,3.5354,96,96,4.3806
1097,"",1097,2207547,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2001.0,3.73,179347,183361,5063,100,100,3.62,90,90,4.3796
3462,"",3462,1268663,The Rescue,Nicholas Sparks,2000.0,4.1,142092,148370,3261,100,99,4.1,68,68,4.3787
2517,"",2517,2150886,My Name is Red,"Orhan Pamuk, Erdağ M. Göknar",1998.0,3.83,27314,33212,3006,100,100,3.93,75,75,4.3786
7993,"",7993,1177243,"Mariel of Redwall (Redwall, #4)","Brian Jacques, Gary Chalk",1991.0,3.96,21214,22564,309,99,99,4.3333,60,60,4.3778
1426,"",1426,1179777,Warrior of the Light,Paulo Coelho,1997.0,3.69,19063,22985,1101,100,100,3.64,88,88,4.3758
3873,"",3873,2011826,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Karen Armstrong,1975.0,3.85,32506,34576,1143,100,100,4.09,67,67,4.3716
5349,"",5349,3154548,The Rainmaker,John Grisham,1995.0,3.91,137412,142791,1518,100,100,3.91,74,74,4.3699
1622,"",1622,894834,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,3.94,334241,361510,5724,100,100,3.75,81,81,4.3692
5352,"",5352,270452,The Summons,John Grisham,2002.0,3.68,53304,56634,1569,100,100,4.0,70,70,4.3687
4599,"",4599,859386,Carter Beats the Devil,Glen David Gold,2001.0,4.09,10000,10976,901,100,100,4.32,58,58,4.3679
6671,"",6671,3159194,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1977.0,4.15,13419,16370,840,100,99,3.78,79,79,4.3665
3888,"",3888,7612,The America's Test Kitchen Family Cookbook,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",2005.0,4.31,12081,12292,214,100,100,3.69,83,83,4.3656
5091,"",5091,6309701,"The Dark Tower (The Dark Tower, #7)",Stephen King,2004.0,4.27,93296,104085,3945,100,100,3.96,71,71,4.3656
4900,"",4900,2877220,Heart of Darkness,Joseph Conrad,1899.0,3.42,255576,308391,9791,100,100,3.65,84,84,4.3617
3710,"",3710,1196277,The Autograph Man,Zadie Smith,2002.0,3.14,8317,9456,635,100,100,4.09,65,65,4.3612
903,"",903,1731888,"The Egypt Game (Game, #1)",Zilpha Keatley Snyder,1967.0,3.81,26657,28206,1140,100,100,3.36,99,99,4.3606
3872,"",3872,7600,A History of the World in 6 Glasses,Tom Standage,2005.0,3.74,10473,12688,1583,100,100,3.98,69,69,4.3598
3717,"",24820339,382865,Stranger than Fiction,Chuck Palahniuk,2004.0,3.56,18091,20204,754,100,100,3.68,82,82,4.3594
1303,"",1303,1297604,The 48 Laws of Power,"Robert Greene, Joost Elffers",1988.0,4.18,37613,40152,2166,100,100,3.7,81,81,4.3592
5697,"",5697,6624705,The Complete Short Novels,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1896.0,4.47,9424,9738,122,100,100,3.59,86,86,4.3579
3579,"",3579,7365,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",L.M. Montgomery,1908.0,4.42,92142,93067,1438,100,100,3.53,89,89,4.3577
2528,"",2528,1030699,All the Names,"José Saramago, Margaret Jull Costa",1997.0,3.88,9520,12630,920,100,100,3.69,81,81,4.3572
4806,"",4806,1755348,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,"Dava Sobel, Neil Armstrong",1995.0,3.95,38151,42215,1892,100,100,4.34,55,55,4.3537
9712,"",9712,3285349,Love in the Time of Cholera,"Gabriel García Márquez, Edith Grossman",1985.0,3.89,283806,323461,15246,94,92,4.5,54,54,4.3518
8088,"",8088,2321294,Sunshine,Robin McKinley,2003.0,3.85,27918,30765,3562,93,93,3.6989,87,87,4.3513
6149,"",6149,736076,Beloved,Toni Morrison,1987.0,3.77,233825,245098,7749,94,94,4.2234,63,63,4.3495
8087,"",8087,2321293,Deerskin,Robin McKinley,1993.0,3.88,15982,17728,1124,100,100,4.28,56,56,4.3479
9013,"",9013,1019008,The Long Walk: The True Story of a Trek to Freedom,Slavomir Rawicz,1956.0,4.18,10188,11990,1829,99,99,3.6869,80,80,4.3478
647,"",647,621375,No Logo,Naomi Klein,1999.0,3.86,18792,20634,767,100,100,3.24,102,102,4.347
5354,"",5354,1854517,The Brethren,John Grisham,2000.0,3.71,69351,73550,1511,100,100,4.04,64,64,4.3458
4645,"",4645,621924,The Snows of Kilimanjaro and Other Stories,Ernest Hemingway,1938.0,3.88,21365,27093,1030,100,100,3.96,67,67,4.3456
5454,"",5454,841331,"The Second Summer of the Sisterhood (Sisterhood, #2)",Ann Brashares,2003.0,3.78,67357,77713,2169,100,99,4.01,65,65,4.3452
7745,"",7745,1309111,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",1971.0,4.08,232489,242140,5021,100,100,4.14,60,60,4.3436
4122,"",4122,147916,Built to Last: Successful Habits of Visionary Companies,"James C. Collins, Jerry I. Porras",1994.0,3.98,39618,40804,433,100,99,4.11,61,61,4.3433
865,"",865,4835472,The Alchemist,"Paulo Coelho, Alan R. Clarke",1988.0,3.82,1299566,1403995,55781,100,100,3.77,73,73,4.3372
4662,"",4662,3315478,The Short Stories,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,4.23,11525,12955,282,100,100,4.07,61,61,4.3353
1885,"",1885,3060926,Pride and Prejudice,Jane Austen,1813.0,4.24,2035490,2191465,49152,100,100,3.8,71,71,4.3336
2623,"",2623,2612809,Great Expectations,Charles Dickens,1860.0,3.75,459247,507187,12311,100,100,4.03,62,62,4.3329
2265,"",2265,2468379,It's Not About the Bike: My Journey Back to Life,"Lance Armstrong, Sally Jenkins",1999.0,3.72,31963,33545,1881,100,100,3.85,68,68,4.3287
1232,"",1232,3209783,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","Carlos Ruiz Zafón, Lucia Graves",2001.0,4.24,263685,317554,24652,100,100,4.0,62,62,4.3269
1362,"",1362,488198,The Histories,"Herodotus, Aubrey de Sélincourt, John M. Marincola",-440.0,3.97,28870,31985,864,100,100,3.57,79,79,4.3245
5954,"",5954,955995,Narcissus and Goldmund,"Hermann Hesse, Ursule Molinaro",1930.0,4.19,25544,32779,1318,100,100,3.8,69,69,4.3238
4069,"",4069,3389674,Man's Search for Meaning,Viktor E. Frankl,1946.0,4.33,171281,193751,10147,100,100,4.07,59,59,4.3238
1301,"",1301,416305,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,2003.0,4.24,66406,71498,4030,100,100,3.48,83,83,4.3236
5297,"",5297,1858012,The Picture of Dorian Gray,"Oscar Wilde, Jeffrey Eugenides",1891.0,4.06,590014,674551,19647,100,100,3.81,68,68,4.3207
2122,"",2122,3331807,The Fountainhead,"Ayn Rand, Leonard Peikoff",1943.0,3.85,244545,254976,10198,100,100,3.46,83,83,4.3196
4538,"",4538,4242,The View from Saturday,E.L. Konigsburg,1996.0,3.74,36803,38226,1748,100,100,3.54,79,79,4.3185
4006,"",4006,2260900,The Valkyries,"Paulo Coelho, Alan R. Clarke",1988.0,3.3,14364,16954,777,100,100,4.07,58,58,4.3179
1617,"",1617,265616,Night (The Night Trilogy #1),"Elie Wiesel, Marion Wiesel",1958.0,4.3,691231,707879,22001,100,100,4.09,57,57,4.316
9650,"",9650,1171545,Burmese Days,George Orwell,1934.0,3.84,12119,14913,929,100,100,4.03,59,59,4.3158
7035,"",7035,5913092,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",Alexander McCall Smith,2001.0,3.97,29574,32422,1507,99,99,4.1313,56,56,4.3137
5191,"",5191,3131254,The Pilot's Wife,Anita Shreve,1998.0,3.5,71777,76668,3878,100,98,3.47,81,81,4.3132
7493,"",7493,1290896,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,2000.0,3.92,31610,32657,1520,100,100,3.93,62,62,4.3129
3109,"",3109,3287769,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,2006.0,4.17,133271,147664,11843,100,100,3.77,68,68,4.3127
3686,"",3686,994121,Truth and Beauty,Ann Patchett,2004.0,3.94,26344,28242,2655,100,100,3.55,77,77,4.3117
6952,"",6952,1172473,Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,3.94,263199,285469,6559,100,100,3.46,81,81,4.3112
3368,"",18197267,561281,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,2000.0,4.24,7296,14751,1139,97,97,4.0412,60,60,4.3103
1554,"",1554,3098166,"Oedipus Rex  (The Theban Plays, #1)","Sophocles, J.E. Thomas",-430.0,3.67,119496,134384,2129,100,99,4.06,57,57,4.31
4987,"",4987,1384043,Jailbird,Kurt Vonnegut Jr.,1979.0,3.81,15643,17018,599,99,99,3.899,63,63,4.3077
9282,"",9282,26163,The Smoke Jumper,Nicholas Evans,2001.0,4.05,25668,26423,686,97,97,4.0619,58,58,4.3028
7510,"",7510,22576,The Beach House,"James Patterson, Peter de Jonge",2002.0,3.82,68676,70371,1628,100,100,4.05,56,56,4.3019
4796,"",4796,2359336,The Winter of Our Discontent,"John Steinbeck, Susan Shillinglaw",1961.0,3.99,28050,30997,1538,100,100,4.26,49,49,4.298
2094,"",2094,16552333,A Briefer History of Time,"Stephen Hawking, Leonard Mlodinow",2005.0,4.19,19838,22637,888,100,100,3.8,64,64,4.2978
5197,"",5197,950736,A Lesson Before Dying,Ernest J. Gaines,1993.0,3.93,40651,42113,2565,100,100,3.62,71,71,4.2976
7190,"",7190,1263212,The Three Musketeers,Alexandre Dumas,1844.0,4.06,195274,221481,4974,99,99,3.8182,64,64,4.297
4865,"",4865,2370171,How to Win Friends and Influence People,Dale Carnegie,1936.0,4.13,282623,305437,7909,100,100,3.66,69,69,4.2958
1067,"",1067,3364186,1776,David McCullough,2005.0,4.06,130293,135378,5963,100,100,3.93,59,59,4.2958
3447,"",3447,1144054,In the Lake of the Woods,Tim O'Brien,1994.0,3.78,12441,13658,1156,99,99,4.1313,53,53,4.2947
5084,"",5084,1602216,My Life in France,"Julia Child, Alex Prud'Homme",2006.0,4.16,63100,67577,6515,100,100,3.98,57,57,4.294
5693,"",5693,84298,Selected Stories,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1900.0,4.36,23027,24546,489,100,100,3.85,61,61,4.2913
9539,"",9539,6591373,"The Shadow Rising (Wheel of Time, #4)",Robert Jordan,1992.0,4.21,122524,130562,2145,99,99,4.1111,53,53,4.2907
3483,"",3483,910619,Special Topics in Calamity Physics,Marisha Pessl,2006.0,3.7,29369,34307,4754,100,95,4.18,50,50,4.2889
9799,"",9799,1971520,The Fortress of Solitude,Jonathan Lethem,2003.0,3.87,15100,18114,1369,97,97,3.9278,60,60,4.2876
9833,"",9833,1468406,"Blind Willow, Sleeping Woman","Haruki Murakami, Philip Gabriel, Jay Rubin",2006.0,3.83,19216,23710,1600,97,96,3.7113,68,68,4.2874
4031,"",4031,1374605,Lunar Park,Bret Easton Ellis,2005.0,3.6,16431,18490,877,100,100,3.77,63,63,4.2864
6328,"",6328,915031,Revolting Rhymes,"Roald Dahl, Quentin Blake",1982.0,4.13,12674,13961,627,99,99,3.5051,74,74,4.2845
6310,"",6310,2765786,"Charlie and the Chocolate Factory (Charlie Bucket, #1)","Roald Dahl, Quentin Blake",1964.0,4.1,453959,494747,8473,100,100,4.05,53,53,4.2829
5358,"",5358,38270,"The Firm (Penguin Readers, Level 5)",John Grisham,1991.0,3.99,488269,488355,3139,100,100,3.91,57,57,4.28
3300,"",3300,104,Inés of My Soul,"Isabel Allende, Margaret Sayers Peden",2006.0,3.9,13539,17411,1473,100,99,3.71,64,64,4.2798
7604,"",7604,1268631,Lolita,"Vladimir Nabokov, Craig Raine",1955.0,3.88,469836,517990,18107,99,96,3.7172,64,64,4.2768
6687,"",6687,2615068,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)","Roald Dahl, Quentin Blake",1972.0,3.64,62359,70177,1890,98,98,3.8367,60,60,4.2739
4659,"",4659,3359767,A Widow for One Year,John Irving,1998.0,3.74,45051,50081,2298,100,100,3.45,73,73,4.2732
5175,"",5175,3266662,"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",Pearl Cleage,1997.0,3.7,17853,18444,610,100,100,3.81,59,59,4.2718
3805,"",3805,941200,The Corrections,Jonathan Franzen,2001.0,3.78,117657,131271,8201,100,99,3.99,53,53,4.2709
5346,"",5346,1022242,The Last Juror,John Grisham,2004.0,3.85,63114,66955,1754,100,100,4.47,40,40,4.2706
2767,"",2767,2185591,A People's History of the United States,Howard Zinn,1980.0,4.07,137372,142326,4320,100,100,4.54,38,38,4.2671
2744,"",2744,1007964,Anansi Boys,Neil Gaiman,2005.0,4.0,137639,153465,7758,100,100,3.87,56,56,4.2659
4934,"",4934,3393910,The Brothers Karamazov,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1880.0,4.3,155838,178135,7640,100,100,3.93,54,54,4.2654
7669,"",7669,1525987,Timeline,Michael Crichton,1999.0,3.83,148563,158413,3628,100,100,4.13,48,48,4.2649
3895,"",3895,7619,The Barefoot Contessa Cookbook,"Ina Garten, Melanie Acevedo",1999.0,4.21,22497,22566,160,100,100,3.58,66,66,4.2644
7082,"",7082,830939,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",1968.0,4.08,223828,245008,8330,100,100,3.74,60,60,4.2636
2372,"",2372,1025700,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",David McCullough,1977.0,4.19,9349,11891,1052,100,100,3.82,57,57,4.262
8296,"",8296,11181,"The First Four Years  (Little House, #9)","Laura Ingalls Wilder, Garth Williams",1953.0,3.88,24180,28095,749,91,91,4.0879,55,55,4.2613
9784,"",9784,3302695,"Women in Love (Brangwen Family, #2)",D.H. Lawrence,1920.0,3.66,22372,25011,821,100,100,4.22,45,45,4.2608
9567,"",9567,713383,Half Asleep in Frog Pajamas,Tom Robbins,1994.0,3.73,17053,18899,645,94,94,3.7128,65,65,4.2582
6538,"",6538,1100254,Portrait of a Killer: Jack the Ripper - Case Closed,Patricia Cornwell,2002.0,3.44,28506,29768,1311,100,100,3.83,56,56,4.2579
2873,"",2873,1294261,The Virgin Blue,Tracy Chevalier,1997.0,3.65,23484,24715,1554,100,100,3.68,61,61,4.2573
4271,"",4271,2961843,About a Boy,Nick Hornby,1998.0,3.79,101999,112161,2794,100,100,4.24,44,44,4.2571
5306,"",5306,1024827,Travels with Charley: In Search of America,John Steinbeck,1962.0,4.07,45856,51951,3737,100,100,4.09,48,48,4.2569
6288,"",6288,3355573,The Road,Cormac McCarthy,2006.0,3.95,504793,555787,38980,100,100,3.79,57,57,4.256
449,"",449,1344597,Timbuktu,Paul Auster,1999.0,3.66,8272,9588,741,100,100,3.46,69,69,4.2558
1305,"",1305,1154187,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,1998.0,4.4,17952,21093,1561,100,100,4.09,47,47,4.2497
5553,"",5553,736922,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard Feynman,1962.0,4.19,11867,13240,428,100,100,3.33,73,73,4.2492
2784,"",2784,2507145,Ways of Seeing,John Berger,1972.0,3.75,155658,156859,790,100,100,3.52,65,65,4.2472
2493,"",2493,3234863,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,3.87,276076,303730,7353,100,100,4.19,44,44,4.2471
1295,"",1295,1584694,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,1980.0,4.02,176062,187874,5137,100,99,3.86,53,53,4.2449
3882,"",3882,7606,Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,Rachael Ray,2005.0,3.68,21573,21631,146,92,92,3.6413,67,67,4.2448
7779,"",7779,933973,Horton Hears a Who!,Dr. Seuss,1954.0,4.16,80883,83229,1122,97,96,3.5876,64,64,4.2418
6520,"",6520,471326,My Friend Leonard,James Frey,2005.0,3.83,34996,36676,1589,100,100,3.81,54,54,4.2414
7679,"",7679,2651704,The Terminal Man,Michael Crichton,1972.0,3.34,19072,20590,619,100,100,4.16,44,44,4.2411
1633,"",1633,5759,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,2001.0,3.98,75665,82166,3586,100,99,3.36,70,70,4.2407
4008,"",4008,3207183,"The Devil and Miss Prym (On the Seventh Day, #3)","Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000.0,3.59,42286,49075,2393,100,98,3.65,59,59,4.2398
