book_id,title,authors,publication_year,language_code,average_rating,ratings_count,work_ratings_count,global_popularity_score,global_popularity_level,to_read_count,tag_count,local_loan_count,local_active_loan_count,local_late_count,demand_score,recommended_stock,quantity,available_quantity,top_tags_json
95,The Picture of Dorian Gray,"Oscar Wilde, Jeffrey Eugenides",1891,eng,4.06,590014,674551,30637.70154909417,élevée,1208,100,4,1,1,31087.70154909417,3,4,0,"[""to-read"", ""currently-reading"", ""classics"", ""favorites"", ""fiction"", ""classic"", ""books-i-own"", ""owned""]"
96,"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,2012,eng,3.88,387290,610116,29070.68476726733,élevée,175,100,1,0,0,29190.68476726733,2,2,1,"[""favorites"", ""erotica"", ""fiction"", ""series"", ""bdsm"", ""adult"", ""currently-reading"", ""books-i-own""]"
97,Dracula,"Bram Stoker, Nina Auerbach, David J. Skal",1897,eng,3.98,618973,689739,30365.4207202067,élevée,612,100,1,1,1,30455.4207202067,2,4,3,"[""to-read"", ""currently-reading"", ""classics"", ""horror"", ""fiction"", ""favorites"", ""fantasy"", ""classic""]"
98,"The Girl Who Played with Fire (Millennium, #2)","Stieg Larsson, Reg Keeland",2006,eng,4.22,563994,649253,30123.512193962437,élevée,495,100,2,1,1,30333.512193962437,2,7,5,"[""to-read"", ""fiction"", ""mystery"", ""crime"", ""books-i-own"", ""owned"", ""suspense"", ""mystery-thriller""]"
99,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,2011,eng,3.87,552059,623340,29639.448626387864,élevée,226,100,2,0,0,29879.448626387864,2,6,4,"[""to-read"", ""romance"", ""guilty-pleasure"", ""favs"", ""books-i-own"", ""billionaire"", ""erótica"", ""owned""]"
100,The Poisonwood Bible,Barbara Kingsolver,1998,eng,4.02,546502,562787,30326.353438477126,élevée,1049,100,3,1,1,30656.353438477126,3,3,0,"[""to-read"", ""favorites"", ""historical-fiction"", ""currently-reading"", ""fiction"", ""book-club"", ""books-i-own"", ""classics""]"
101,Me Talk Pretty One Day,David Sedaris,2000,eng,3.97,495736,514276,30009.845033126843,élevée,821,100,2,1,1,30219.845033126843,2,3,1,"[""to-read"", ""humor"", ""non-fiction"", ""favorites"", ""memoir"", ""nonfiction"", ""essays"", ""short-stories""]"
102,Where the Wild Things Are,Maurice Sendak,1963,eng,4.22,620618,636061,29749.953327203963,élevée,192,100,4,2,1,30199.953327203963,3,5,1,"[""to-read"", ""childrens"", ""picture-books"", ""children"", ""children-s-books"", ""favorites"", ""children-s"", ""fiction""]"
103,The Count of Monte Cristo,"Alexandre Dumas, Robin Buss",1844,eng,4.21,555822,601220,30425.58554485589,élevée,1064,100,1,1,0,30545.58554485589,2,7,6,"[""classics"", ""favorites"", ""fiction"", ""to-read"", ""classic"", ""historical-fiction"", ""adventure"", ""owned""]"
104,The Road,Cormac McCarthy,2006,eng,3.95,504793,555787,30201.53651233727,élevée,1023,100,2,0,0,30441.53651233727,2,8,6,"[""currently-reading"", ""favorites"", ""science-fiction"", ""dystopia"", ""dystopian"", ""fiction"", ""sci-fi"", ""to-read""]"
105,"Allegiant (Divergent, #3)",Veronica Roth,2013,eng,3.63,463257,663226,29863.257003617713,élevée,513,100,3,2,1,30193.257003617713,3,4,1,"[""to-read"", ""currently-reading"", ""young-adult"", ""dystopian"", ""favorites"", ""dystopia"", ""ya"", ""books-i-own""]"
106,Bossypants,Tina Fey,2011,eng,3.94,506250,609260,30290.9712649484,élevée,1051,100,2,1,1,30500.9712649484,2,8,6,"[""to-read"", ""currently-reading"", ""non-fiction"", ""humor"", ""memoir"", ""favorites"", ""nonfiction"", ""biography""]"
107,A Walk to Remember,Nicholas Sparks,1999,en-US,4.15,546948,559581,29676.666628476283,élevée,280,100,1,0,0,29796.666628476283,2,7,6,"[""to-read"", ""owned"", ""adult"", ""owned-books"", ""currently-reading"", ""drama"", ""adult-fiction"", ""love""]"
108,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000,eng,3.61,543658,558004,29504.259050422635,élevée,225,100,2,1,1,29714.259050422635,2,6,4,"[""to-read"", ""favorites"", ""sophie-kinsella"", ""chic-lit"", ""funny"", ""adult-fiction"", ""owned-books"", ""contemporary-romance""]"
109,Les Misérables,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862,eng,4.14,513407,560132,30415.09769715183,élevée,1432,100,1,1,0,30535.09769715183,2,7,6,"[""to-read"", ""currently-reading"", ""classics"", ""favorites"", ""fiction"", ""historical-fiction"", ""classic"", ""books-i-own""]"
110,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,1998,eng,4.4,523303,606765,30080.026121568222,élevée,584,100,2,1,0,30320.026121568222,2,5,3,"[""to-read"", ""currently-reading"", ""fantasy"", ""favorites"", ""fiction"", ""owned"", ""books-i-own"", ""series""]"
111,The Memory Keeper's Daughter,Kim Edwards,2005,eng,3.64,501430,510582,29945.571555513234,élevée,759,100,2,0,0,30185.571555513234,2,4,2,"[""fiction"", ""to-read"", ""book-club"", ""favorites"", ""books-i-own"", ""owned"", ""contemporary"", ""currently-reading""]"
112,"Me Before You (Me Before You, #1)",Jojo Moyes,2012,eng,4.27,587647,741133,30589.32475523879,élevée,913,100,0,0,0,30589.32475523879,2,4,4,"[""to-read"", ""favorites"", ""kindle"", ""romance"", ""audiobook"", ""read-in-2015"", ""ebook"", ""audiobooks""]"
113,Catch-22,Joseph Heller,1961,en-US,3.98,563265,582515,30666.930353453336,élevée,1840,100,1,0,0,30786.930353453336,2,4,3,"[""to-read"", ""currently-reading"", ""classics"", ""fiction"", ""favorites"", ""classic"", ""war"", ""owned""]"
114,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",1997,eng,4.06,556518,584397,29883.230285034664,élevée,386,100,3,1,1,30213.230285034664,3,7,4,"[""to-read"", ""currently-reading"", ""favorites"", ""non-fiction"", ""fiction"", ""nonfiction"", ""memoir"", ""biography""]"
115,Middlesex,Jeffrey Eugenides,2002,en-US,3.98,488243,507998,30206.518430694898,élevée,1285,100,4,2,2,30626.518430694898,3,5,1,"[""to-read"", ""currently-reading"", ""fiction"", ""favorites"", ""book-club"", ""historical-fiction"", ""books-i-own"", ""contemporary""]"
116,The Adventures of Tom Sawyer,"Mark Twain, Guy Cardwell, John Seelye",1876,eng,3.89,555359,594226,29783.580103059234,élevée,320,100,2,2,1,29993.580103059234,2,2,0,"[""classics"", ""currently-reading"", ""fiction"", ""classic"", ""favorites"", ""adventure"", ""young-adult"", ""historical-fiction""]"
117,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,1962,en-US,4.04,615907,650094,30461.129662367748,élevée,815,100,1,0,0,30581.129662367748,2,5,4,"[""to-read"", ""fantasy"", ""currently-reading"", ""favorites"", ""young-adult"", ""fiction"", ""classics"", ""science-fiction""]"
118,The Joy Luck Club,Amy Tan,1989,eng,3.9,515090,525243,29811.080950680764,élevée,493,100,1,1,1,29901.080950680764,2,7,6,"[""to-read"", ""favorites"", ""classics"", ""china"", ""fiction"", ""contemporary"", ""currently-reading"", ""books-i-own""]"
119,The Handmaid's Tale,Margaret Atwood,1985,eng,4.06,607889,683564,30791.970885282884,élevée,1499,100,2,0,0,31031.970885282884,2,8,6,"[""to-read"", ""currently-reading"", ""fiction"", ""favorites"", ""classics"", ""dystopia"", ""dystopian"", ""science-fiction""]"
120,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,2001,eng,3.75,525706,536604,29433.226963820274,élevée,219,100,3,1,1,29763.226963820274,3,3,0,"[""to-read"", ""young-adult"", ""ya"", ""fiction"", ""favorites"", ""currently-reading"", ""chick-lit"", ""books-i-own""]"
121,Lolita,"Vladimir Nabokov, Craig Raine",1955,eng,3.88,469836,517990,30176.755442809274,élevée,1313,100,4,1,1,30626.755442809274,3,4,0,"[""to-read"", ""literature"", ""fiction"", ""favorites"", ""classics"", ""novels"", ""clàssics"", ""to-buy""]"
122,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)","Gregory Maguire, Douglas Smith",1995,eng,3.52,506900,525498,30035.487538149504,élevée,866,100,3,0,0,30395.487538149504,3,3,0,"[""favorites"", ""to-read"", ""books-i-own"", ""owned"", ""series"", ""adult"", ""book-club"", ""abandoned""]"
123,"The Firm (Penguin Readers, Level 5)",John Grisham,1991,eng,3.99,488269,488355,29146.321728194198,élevée,163,100,3,1,1,29476.321728194198,3,7,4,"[""to-read"", ""fiction"", ""thriller"", ""mystery"", ""currently-reading"", ""john-grisham"", ""favorites"", ""suspense""]"
124,Room,Emma Donoghue,2010,eng,4.03,511360,556327,30248.72862592132,élevée,1071,100,3,1,1,30578.72862592132,3,8,5,"[""to-read"", ""currently-reading"", ""fiction"", ""favorites"", ""book-club"", ""contemporary"", ""books-i-own"", ""owned""]"
125,Hamlet,"William Shakespeare, Richard Andrews, Rex Gibson",1600,eng,4.0,515820,576894,29666.447000711403,élevée,310,100,2,2,1,29876.447000711403,2,4,2,"[""to-read"", ""currently-reading"", ""classics"", ""plays"", ""favorites"", ""fiction"", ""shakespeare"", ""drama""]"
126,Dune (Dune Chronicles #1),Frank Herbert,1965,eng,4.19,485032,525976,30047.98420777462,élevée,862,100,5,3,2,30587.98420777462,3,7,2,"[""to-read"", ""currently-reading"", ""science-fiction"", ""sci-fi"", ""favorites"", ""fiction"", ""fantasy"", ""classics""]"
127,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000,eng,3.92,490504,499066,29916.900030928322,élevée,741,100,3,1,1,30246.900030928322,3,3,0,"[""to-read"", ""currently-reading"", ""non-fiction"", ""nonfiction"", ""business"", ""psychology"", ""favorites"", ""sociology""]"
128,Steve Jobs,Walter Isaacson,2011,eng,4.09,560715,579256,30212.965315055244,élevée,740,100,4,0,0,30692.965315055244,3,7,3,"[""to-read"", ""biography"", ""non-fiction"", ""currently-reading"", ""favorites"", ""biographies"", ""business"", ""nonfiction""]"
129,One Flew Over the Cuckoo's Nest,Ken Kesey,1962,eng,4.18,491642,514458,30202.788259436376,élevée,1181,100,2,1,0,30442.788259436376,2,6,4,"[""to-read"", ""classics"", ""currently-reading"", ""fiction"", ""favorites"", ""classic"", ""owned"", ""books-i-own""]"
130,The Old Man and the Sea,Ernest Hemingway,1952,eng,3.73,520630,574328,29974.753124260787,élevée,598,100,1,0,0,30094.753124260787,2,5,4,"[""classics"", ""fiction"", ""currently-reading"", ""favorites"", ""classic"", ""literature"", ""owned"", ""books-i-own""]"
131,The Grapes of Wrath,John Steinbeck,1939,eng,3.92,322321,553352,29436.330487644154,élevée,658,100,4,2,1,29886.330487644154,3,6,2,"[""to-read"", ""classics"", ""fiction"", ""favorites"", ""classic"", ""historical-fiction"", ""literature"", ""currently-reading""]"
132,The Five People You Meet in Heaven,Mitch Albom,2003,,3.9,449501,474699,29574.725402203938,élevée,501,100,3,1,1,29904.725402203938,3,3,0,"[""to-read"", ""currently-reading"", ""spiritual"", ""fiction"", ""favorites"", ""contemporary-fiction"", ""rory-gilmore-reading-challenge"", ""christian""]"
133,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,1908,eng,4.23,502247,533352,29732.848758845143,élevée,409,100,3,0,0,30092.848758845143,3,5,2,"[""favorites"", ""currently-reading"", ""fiction"", ""young-adult"", ""classic"", ""childrens"", ""historical-fiction"", ""to-read""]"
134,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,2009,en-US,4.34,593173,630560,30101.276416852794,élevée,429,100,1,1,0,30221.276416852794,2,3,2,"[""fantasy"", ""currently-reading"", ""young-adult"", ""to-read"", ""ya"", ""books-i-own"", ""paranormal"", ""urban-fantasy""]"
135,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,2000,eng,4.54,469022,527644,29836.092403906565,élevée,567,100,3,0,0,30196.092403906565,3,3,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""favorites"", ""fiction"", ""owned"", ""books-i-own"", ""series""]"
136,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,1996,en-US,3.79,465676,470508,29193.339226538406,élevée,222,100,5,3,3,29703.339226538406,3,7,2,"[""fiction"", ""chick-lit"", ""favorites"", ""to-read"", ""currently-reading"", ""books-i-own"", ""book-club"", ""owned""]"
137,"Outlander (Outlander, #1)",Diana Gabaldon,1991,eng,4.2,515547,578842,30352.272004324714,élevée,1172,100,2,0,0,30592.272004324714,2,7,5,"[""to-read"", ""historical-fiction"", ""favorites"", ""romance"", ""fantasy"", ""fiction"", ""time-travel"", ""historical""]"
138,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850,eng,3.37,509883,559246,29821.717851215406,élevée,519,100,2,2,1,30031.717851215406,2,8,6,"[""school"", ""books-i-own"", ""literature"", ""owned"", ""read-for-school"", ""high-school"", ""historical"", ""classic-literature""]"
139,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",Ransom Riggs,2011,en-US,3.89,613674,672222,30820.90945095347,élevée,1650,100,0,0,0,30820.90945095347,2,7,7,"[""fantasy"", ""young-adult"", ""to-read"", ""favorites"", ""fiction"", ""ya"", ""books-i-own"", ""paranormal""]"
140,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson, Reg Keeland",2007,en-US,4.2,443951,526791,29716.039324331254,élevée,546,100,2,1,1,29926.039324331254,2,2,0,"[""to-read"", ""currently-reading"", ""fiction"", ""mystery"", ""favorites"", ""thriller"", ""crime"", ""series""]"
141,The Martian,Andy Weir,2012,eng,4.39,423344,529702,29899.85698868882,élevée,844,100,5,2,2,30439.85698868882,3,5,0,"[""sci-fi"", ""to-read"", ""book-club"", ""read-in-2015"", ""owned"", ""books-i-own"", ""audiobook"", ""adventure""]"
142,"The Pillars of the Earth (The Kingsbridge Series, #1)",Ken Follett,1989,eng,4.29,462517,495893,30034.944829205786,élevée,1014,100,2,1,0,30274.944829205786,2,7,5,"[""historical-fiction"", ""to-read"", ""favorites"", ""fiction"", ""historical"", ""owned"", ""books-i-own"", ""currently-reading""]"
143,All the Light We Cannot See,Anthony Doerr,2014,eng,4.31,470001,547827,30466.95053204166,élevée,1967,100,0,0,0,30466.95053204166,2,3,3,"[""to-read"", ""currently-reading"", ""historical-fiction"", ""favorites"", ""fiction"", ""book-club"", ""historical"", ""books-i-own""]"
144,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,2010,eng,4.4,487775,528552,30091.68109746189,élevée,883,100,2,2,2,30271.68109746189,2,5,3,"[""to-read"", ""currently-reading"", ""non-fiction"", ""favorites"", ""history"", ""biography"", ""book-club"", ""nonfiction""]"
145,Deception Point,Dan Brown,2001,eng,3.67,455610,479733,29243.54302764864,élevée,257,100,1,1,0,29363.54302764864,2,4,3,"[""to-read"", ""fiction"", ""thriller"", ""mystery"", ""dan-brown"", ""favorites"", ""owned"", ""books-i-own""]"
146,The Goldfinch,Donna Tartt,2013,eng,3.87,396756,463847,29895.47548923065,élevée,1342,100,2,0,0,30135.47548923065,2,7,5,"[""to-read"", ""currently-reading"", ""fiction"", ""favorites"", ""book-club"", ""contemporary"", ""kindle"", ""books-i-own""]"
147,Thirteen Reasons Why,Jay Asher,2007,eng,4.02,463783,571281,29888.354847470036,élevée,632,100,1,1,1,29978.354847470036,2,6,5,"[""favorites"", ""ya"", ""books-i-own"", ""realistic-fiction"", ""owned"", ""young-adult"", ""suicide"", ""teen""]"
148,Girl with a Pearl Earring,Tracy Chevalier,1999,eng,3.85,467577,492177,29607.681028180083,élevée,464,100,0,0,0,29607.681028180083,2,3,3,"[""to-read"", ""historical-fiction"", ""fiction"", ""favorites"", ""historical"", ""art"", ""classics"", ""currently-reading""]"
149,"If I Stay (If I Stay, #1)",Gayle Forman,2009,en-US,3.96,503527,567087,29996.009256684825,élevée,659,100,3,2,2,30296.009256684825,3,4,1,"[""to-read"", ""currently-reading"", ""young-adult"", ""favorites"", ""ya"", ""romance"", ""contemporary"", ""books-i-own""]"
150,The Red Tent,Anita Diamant,1997,en-US,4.16,424981,449217,29646.140516818414,élevée,686,100,6,1,1,30336.140516818414,4,6,0,"[""to-read"", ""owned"", ""historical-fiction"", ""history"", ""currently-reading"", ""favorites"", ""fiction"", ""christian""]"
151,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,2006,eng,4.23,514932,550512,29481.373859659576,élevée,221,100,1,0,0,29601.373859659576,2,6,5,"[""to-read"", ""fantasy"", ""favorites"", ""currently-reading"", ""young-adult"", ""mythology"", ""books-i-own"", ""percy-jackson""]"
152,Dear John,Nicholas Sparks,2006,en-US,4.01,441062,454781,29050.73546588602,élevée,192,100,3,1,1,29380.73546588602,3,8,5,"[""to-read"", ""currently-reading"", ""romance"", ""nicholas-sparks"", ""favorites"", ""fiction"", ""books-i-own"", ""chick-lit""]"
153,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,2008,eng,4.21,541117,586008,29826.411410709417,élevée,356,100,2,1,1,30036.411410709417,2,7,5,"[""to-read"", ""favorites"", ""currently-reading"", ""fantasy"", ""young-adult"", ""ya"", ""books-i-own"", ""paranormal""]"
154,Macbeth,William Shakespeare,1606,eng,3.88,496018,524826,29513.793821805575,élevée,299,100,2,1,1,29723.793821805575,2,2,0,"[""currently-reading"", ""plays"", ""favorites"", ""to-read"", ""fiction"", ""classic"", ""school"", ""play""]"
155,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,1954,en-US,4.42,480446,532209,29577.627542881328,élevée,322,100,3,0,0,29937.627542881328,3,5,2,"[""to-read"", ""fantasy"", ""favorites"", ""currently-reading"", ""classics"", ""fiction"", ""owned"", ""books-i-own""]"
156,"Something Borrowed (Darcy & Rachel, #1)",Emily Giffin,2004,eng,3.83,403601,435189,29104.831551637828,élevée,295,100,4,3,3,29494.831551637828,3,8,4,"[""to-read"", ""chick-lit"", ""romance"", ""favorites"", ""currently-reading"", ""fiction"", ""contemporary"", ""series""]"
157,Green Eggs and Ham,"Dr. Seuss, לאה נאור",1960,en-US,4.29,457475,461041,29010.811101669442,élevée,150,100,1,0,0,29130.811101669442,2,5,4,"[""childrens"", ""to-read"", ""children"", ""children-s-books"", ""picture-books"", ""currently-reading"", ""children-s"", ""classics""]"
158,"Charlie and the Chocolate Factory (Charlie Bucket, #1)","Roald Dahl, Quentin Blake",1964,eng,4.1,453959,494747,29194.29838210165,élevée,205,100,1,0,0,29314.29838210165,2,3,2,"[""fiction"", ""children"", ""favorites"", ""childhood"", ""to-read"", ""children-s-books"", ""young-adult"", ""kids""]"
159,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,2008,eng,4.39,508214,537708,29520.176527170348,élevée,248,100,2,1,0,29760.176527170348,2,2,0,"[""to-read"", ""fantasy"", ""favorites"", ""young-adult"", ""currently-reading"", ""mythology"", ""books-i-own"", ""percy-jackson""]"
160,Great Expectations,Charles Dickens,1860,eng,3.75,459247,507187,29743.177032127373,élevée,618,100,5,0,0,30343.177032127373,3,6,1,"[""to-read"", ""currently-reading"", ""classics"", ""fiction"", ""favorites"", ""classic"", ""books-i-own"", ""owned""]"
161,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,1955,en-US,4.51,463959,510537,29523.699812918076,élevée,330,100,2,0,0,29763.699812918076,2,6,4,"[""to-read"", ""fantasy"", ""favorites"", ""fiction"", ""classics"", ""currently-reading"", ""owned"", ""books-i-own""]"
162,The Stranger,"Albert Camus, Matthew    Ward",1942,eng,3.96,420600,483623,29633.39082263722,élevée,634,100,3,3,2,29933.39082263722,3,5,2,"[""classics"", ""fiction"", ""favorites"", ""philosophy"", ""to-read"", ""french"", ""literature"", ""classic""]"
163,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,2010,eng,4.35,271576,489495,28332.31696308669,moyenne,121,100,1,0,0,28452.31696308669,2,2,1,"[""to-read"", ""fantasy"", ""favorites"", ""currently-reading"", ""young-adult"", ""mythology"", ""books-i-own"", ""middle-grade""]"
